timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503866.66,1.153602,-1.399419,0.263222,-0.486980,-0.690634,0.000573,0.155912,0.985351,-0.069102,-0.048323,-0.131774,0.050242,19.553162,36.599426,11.221558,,,,,,
1478503866.68,1.206660,-1.403823,0.330962,-0.695905,-0.680434,0.026022,0.155301,0.986092,-0.059190,-0.044858,-0.141564,0.068010,20.077942,36.298828,11.450562,,,,,,
1478503866.70,1.290288,-1.407946,0.428431,-0.903677,-0.597991,0.077980,0.155795,0.986769,-0.044885,-0.031970,-0.125487,0.082803,20.077942,36.298828,11.450562,,,,,,
1478503866.72,1.400974,-1.410328,0.551856,-1.050804,-0.544442,0.126057,0.157482,0.987153,-0.027004,-0.003231,-0.086853,0.085033,20.379211,36.523071,11.827759,,,,,,
1478503866.74,1.527057,-1.409532,0.689953,-1.126568,-0.494315,0.174532,0.160412,0.987025,-0.007021,0.031742,-0.021846,0.087969,20.378601,35.696960,12.578125,,,,,,
1478503866.76,1.658794,-1.405303,0.832380,-1.188157,-0.411216,0.188970,0.164101,0.986337,0.014478,0.072334,-0.002924,0.078814,20.453369,35.396545,12.803833,,,,,,
1478503866.78,1.790120,-1.396896,0.973122,-1.287583,-0.358951,0.274569,0.168880,0.984917,0.037645,0.093129,-0.050637,0.039656,21.203674,34.268860,14.385132,,,,,,
1478503866.80,1.910758,-1.382503,1.103156,-1.337511,-0.378169,0.411644,0.176470,0.982325,0.062416,0.108427,-0.049983,0.019585,21.203674,34.268860,14.385132,,,,,,
1478503866.82,2.001737,-1.365190,1.204382,-1.171706,-0.440415,0.438198,0.185495,0.978937,0.085283,0.137976,0.023199,0.058897,21.879456,34.042480,15.065308,,,,,,
1478503866.84,2.056461,-1.348718,1.270074,-0.888393,-0.487019,0.421730,0.194788,0.975442,0.102815,0.149954,0.115150,0.111403,21.880310,33.591003,16.040405,,,,,,
